filename;rel_filepath;n_chunks;first_message;processed_at
'test_watchdog_txt_placeholder.txt';'test_watchdog_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:36:59';'Thu Jul 18, 2024 at 16:36:59'
'test_watchdog_folder__ipynb_checkpoints_test_2-checkpoint_txt_placeholder.txt';'test_watchdog_folder__ipynb_checkpoints_test_2-checkpoint_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:36:59';'Thu Jul 18, 2024 at 16:36:59'
'test_watchdog_process_folder__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.txt';'test_watchdog_process_folder__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:36:59';'Thu Jul 18, 2024 at 16:36:59'
'test_watchdog_process_folder_2__ipynb_checkpoints_test_2-checkpoint_txt_placeholder.txt';'test_watchdog_process_folder_2__ipynb_checkpoints_test_2-checkpoint_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:36:59';'Thu Jul 18, 2024 at 16:36:59'
'test_full_txt_placeholder.txt';'test_full_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:36:59';'Thu Jul 18, 2024 at 16:36:59'
'test_watchdog_txt_placeholder.txt';'test_watchdog_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:36:59';'Thu Jul 18, 2024 at 16:36:59'
'test_watchdog_folder__ipynb_checkpoints_test_2-checkpoint_txt_placeholder.txt';'test_watchdog_folder__ipynb_checkpoints_test_2-checkpoint_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:36:59';'Thu Jul 18, 2024 at 16:36:59'
'test_watchdog_process_folder_2__ipynb_checkpoints_test_2-checkpoint_txt_placeholder.txt';'test_watchdog_process_folder_2__ipynb_checkpoints_test_2-checkpoint_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:36:59';'Thu Jul 18, 2024 at 16:36:59'
'test_watchdog_process_folder__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.txt';'test_watchdog_process_folder__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:36:59';'Thu Jul 18, 2024 at 16:36:59'
'test_full_txt_placeholder.txt';'test_full_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:36:59';'Thu Jul 18, 2024 at 16:36:59'
'test_data_txt_placeholder.txt';'test_data_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:36:58';'Thu Jul 18, 2024 at 16:36:58'
'test_watchdog_folder_test_2_txt_placeholder.txt';'test_watchdog_folder_test_2_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:36:58';'Thu Jul 18, 2024 at 16:36:58'
'test_watchdog_process_folder_test_1_txt_placeholder.txt';'test_watchdog_process_folder_test_1_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:36:58';'Thu Jul 18, 2024 at 16:36:58'
'test_watchdog_process_folder_2_test_2_txt_placeholder.txt';'test_watchdog_process_folder_2_test_2_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:36:58';'Thu Jul 18, 2024 at 16:36:58'
'full_test_2_txt_placeholder.txt';'full_test_2_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:36:58';'Thu Jul 18, 2024 at 16:36:58'
'test_watchdog_folder_test_1_txt_placeholder.txt';'test_watchdog_folder_test_1_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:36:58';'Thu Jul 18, 2024 at 16:36:58'
'test_watchdog_process_folder_test_2_txt_placeholder.txt';'test_watchdog_process_folder_test_2_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:36:58';'Thu Jul 18, 2024 at 16:36:58'
'test_watchdog_process_folder_2_test_1_txt_placeholder.txt';'test_watchdog_process_folder_2_test_1_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:36:58';'Thu Jul 18, 2024 at 16:36:58'
'full_test_txt_placeholder.txt';'full_test_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:36:58';'Thu Jul 18, 2024 at 16:36:58'
'_ipynb_checkpoints_test_data-checkpoint_txt_placeholder.txt';'_ipynb_checkpoints_test_data-checkpoint_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:36:58';'Thu Jul 18, 2024 at 16:36:58'
'test_watchdog_folder__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.txt';'test_watchdog_folder__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:36:58';'Thu Jul 18, 2024 at 16:36:58'
